model,horizon,rmse,mae,mape
create_lstm_tanh_dropout_model,1,11.51483888882179,9.822352486683906,4.729504156284168
create_lstm_tanh_dropout_model,3,11.695887768956558,9.852366117841429,4.720587559101128
create_lstm_tanh_dropout_model,7,12.104057192228453,10.288064411632172,4.927205357976856
