model,horizon,rmse,mae,mape
lstm_keras_tuned_complex,1,1.2676151443982224,0.8789000970516252,2.3257822945864555
lstm_keras_tuned_complex,3,1.3694496786058923,1.1574642899826812,3.0622198389326
lstm_keras_tuned_complex,7,1.796156906588804,1.457771221718925,3.806021682631787
