model,horizon,rmse,mae,mape,exog_vars
"SARIMAX(0, 1, 2) + Season(1, 0, 1, 30)",1,7.85423688577721,5.633220955676492,2.4415674459241856,"^VIX_lag4,^TNX_lag9,DX-Y.NYB_lag16,JETS_lag12,XLI_lag1,IYT_lag2"
"SARIMAX(0, 1, 2) + Season(1, 0, 1, 30)",3,12.168873782856673,8.228147984961247,3.5133337646932237,"^VIX_lag4,^TNX_lag9,DX-Y.NYB_lag16,JETS_lag12,XLI_lag1,IYT_lag2"
"SARIMAX(0, 1, 2) + Season(1, 0, 1, 30)",7,18.913271305649584,15.267641250192348,6.421618983946466,"^VIX_lag4,^TNX_lag9,DX-Y.NYB_lag16,JETS_lag12,XLI_lag1,IYT_lag2"
