model,horizon,rmse,mae,mape
lstm_keras_tuned_simple,1,9.49777697468141,7.0566598078161915,3.0752376808144004
lstm_keras_tuned_simple,3,12.506724374471606,9.127331319095077,3.9566004047227628
lstm_keras_tuned_simple,7,16.779673644980093,12.788588448034927,5.496636148078764
