model,exo_var,horizon,rmse,mae,mape
best_model_fn,XLI,1,8.492117955581739,6.895305290190086,3.3304785202827847
best_model_fn,XLI,3,9.92177050693763,8.562311874417214,4.1343272411256695
best_model_fn,XLI,7,11.972669372263894,10.668226249366926,5.1430474240736475
