model,horizon,rmse,mae,mape
lstm_keras_tuned_simple,1,8.30800960938476,5.797840098787156,2.8132697708892875
lstm_keras_tuned_simple,3,8.392064116104766,6.808953854389425,3.3234906809902354
lstm_keras_tuned_simple,7,10.970367124194158,9.828794683229045,4.764492855176987
