model,exo_var,horizon,rmse,mae,mape
best_model_fn,IYT,1,8.646057427510552,6.6079604834455,3.197029479584459
best_model_fn,IYT,3,9.649186704152141,8.17991601681308,3.9740074511987444
best_model_fn,IYT,7,12.813142328815657,11.58810450553524,5.594419991766757
