model,horizon,rmse,mae,mape
lstm_keras_tuned_complex,1,9.560131084636128,7.378763566140117,3.2270924552152405
lstm_keras_tuned_complex,3,12.986955163306888,9.208096991884384,3.986628931947068
lstm_keras_tuned_complex,7,15.518981480558221,11.322639449792057,4.8949514505480565
