model,horizon,rmse,mae,mape
create_lstm_baseline_model_tanh,1,8.992922701856807,7.832101610307912,3.75428641313667
create_lstm_baseline_model_tanh,3,9.518319352337278,8.532275924318162,4.098887597008858
create_lstm_baseline_model_tanh,7,11.99192905524603,10.752551019505795,5.171412665523016
