model,horizon,rmse,mae,mape
create_lstm_deep_model_small_tanh,1,15.547903432676906,12.386238885253801,5.439702688579935
create_lstm_deep_model_small_tanh,3,17.157944333536584,13.105824586821269,5.6912439999978055
create_lstm_deep_model_small_tanh,7,19.946371575113478,14.93131657019014,6.428186161321357
