model,exo_var,horizon,rmse,mae,mape
best_model_fn,^TNX,1,9.562860200092201,7.664667621331622,3.6830120341651242
best_model_fn,^TNX,3,11.149120328323512,9.634743492693374,4.657868389300661
best_model_fn,^TNX,7,12.11705752510879,10.417477466126236,5.0123783159176005
