model,exo_var,horizon,rmse,mae,mape
best_model_fn,JETS,1,7.004273415777994,5.463765667433469,2.648318188001828
best_model_fn,JETS,3,9.167190391639386,7.323497350530678,3.5385207834746994
best_model_fn,JETS,7,10.95274062011427,9.395554204905519,4.5392309213661886
