model,exo_var,horizon,rmse,mae,mape
best_model_fn,XLY,1,1.8838476991947108,1.458696310710934,3.7791640205890875
best_model_fn,XLY,3,2.097972791123857,1.6357624606180707,4.22499097731164
best_model_fn,XLY,7,2.308786090617545,1.7512286093382121,4.4873361608171765
