model,horizon,rmse,mae,mape
lstm_keras_tuned_simple,1,0.985847050007991,0.7835318618690736,2.084363781456871
lstm_keras_tuned_simple,3,1.330640263102574,1.0936927530743181,2.914837163662955
lstm_keras_tuned_simple,7,1.6742825481412877,1.333612267081321,3.4778863031019096
