model,horizon,rmse,mae,mape
create_lstm_deep_model_small_tanh,1,10.018691393049709,8.267831396767331,3.953130507389947
create_lstm_deep_model_small_tanh,3,12.260735463394965,10.451139620327716,5.005170129854805
create_lstm_deep_model_small_tanh,7,14.500484191432156,12.519781256547814,6.004548838787131
