model,exo_var,horizon,rmse,mae,mape
best_model_fn,^IXIC,1,1.789153765075667,1.3802440838475676,3.562655352421857
best_model_fn,^IXIC,3,1.8065021931637393,1.417740453382809,3.6641423696513935
best_model_fn,^IXIC,7,1.9025857431298345,1.4523999343294007,3.7054678905755227
