model,exo_var,horizon,rmse,mae,mape
best_model_fn,IYT,1,1.5289473376988256,1.21854656596848,3.231072487178744
best_model_fn,IYT,3,1.6345476116717255,1.3318975396243786,3.4837378765185147
best_model_fn,IYT,7,1.9409544717871137,1.5980031727968103,4.175335335071513
