model,exo_var,horizon,rmse,mae,mape
best_model_fn,HG=F,1,5.753292593587371,4.875433821218033,4.165175116879399
best_model_fn,HG=F,3,6.210120151985298,5.250075786475811,4.471955087578563
best_model_fn,HG=F,7,7.250272547947701,5.665286918483333,4.800216338175606
