model,horizon,rmse,mae,mape
create_lstm_deep_model_tanh,1,8.769175015056751,7.819179154068789,3.7697172709044673
create_lstm_deep_model_tanh,3,10.1760802541552,9.201777537133111,4.436455586253389
create_lstm_deep_model_tanh,7,12.984438928718939,11.458892178726469,5.523260555375773
