model,exo_var,horizon,rmse,mae,mape
best_model_fn,DX-Y.NYB,1,1.4978129519882672,1.2221474085338817,3.1901166534815486
best_model_fn,DX-Y.NYB,3,1.760674955872876,1.4827490875953344,3.8621776288754823
best_model_fn,DX-Y.NYB,7,2.016051757784856,1.5823900977320287,4.067696546674167
