model,horizon,rmse,mae,mape
create_lstm_relu_dropout_model,1,16.151844264896614,12.626077052095535,5.537099491828937
create_lstm_relu_dropout_model,3,19.99819500015974,15.25358387623054,6.642625831035491
create_lstm_relu_dropout_model,7,21.705732088771594,16.664747277386898,7.170624428027477
