model,exo_var,horizon,rmse,mae,mape
best_model_fn,XLI,1,10.476361131016443,7.929398147149042,3.4669721304106496
best_model_fn,XLI,3,14.722631924872676,10.307098705397841,4.4817969186950135
best_model_fn,XLI,7,16.29763852083475,11.750980727918057,5.053592497439208
