model,exo_var,horizon,rmse,mae,mape
best_model_fn,DX-Y.NYB,1,7.161933443328545,5.599360168096026,2.7324168817780303
best_model_fn,DX-Y.NYB,3,7.9463775375922845,6.74961368460619,3.285210306287717
best_model_fn,DX-Y.NYB,7,10.969428190005349,9.876049134873064,4.79943401894549
