model,exo_var,horizon,rmse,mae,mape
best_model_fn,CL=F,1,9.90768452433958,7.988929782583931,3.863873130708921
best_model_fn,CL=F,3,9.044622033624487,7.2967557235538605,3.5137324951202324
best_model_fn,CL=F,7,10.672250325721631,9.594071224027891,4.627657681403647
