model,exo_var,horizon,rmse,mae,mape
best_model_fn,SMH,1,4.18412945692561,3.7239543415100864,3.2086865784137117
best_model_fn,SMH,3,4.931093832823935,4.207937044552825,3.6144066382579623
best_model_fn,SMH,7,6.165118683617004,5.582884013796259,4.8155254911512095
