model,exo_var,horizon,rmse,mae,mape
best_model_fn,^TNX,1,6.338487985812994,5.139791186731755,4.371177737971775
best_model_fn,^TNX,3,6.532643620511377,5.174168951878646,4.39506765931217
best_model_fn,^TNX,7,6.810218006996853,5.445795308593751,4.636776498878811
