model,horizon,rmse,mae,mape
create_lstm_baseline_model_tanh,1,14.128919223118784,11.054616208549682,4.8290204901330815
create_lstm_baseline_model_tanh,3,15.943839123064656,12.138177749052213,5.262908919210941
create_lstm_baseline_model_tanh,7,18.995519195608928,13.933563093746539,5.987666069806177
