model,horizon,rmse,mae,mape,exog_vars
"SARIMAX(0, 1, 2)",1,6.405791788036508,5.449427242403655,2.3841181948709353,"^VIX_lag3,^TNX_lag9,DX-Y.NYB_lag5,JETS_lag6,XLI_lag1,IYT_lag2"
"SARIMAX(0, 1, 2)",3,11.529835356126474,8.477143533558225,3.6365348475980506,"^VIX_lag3,^TNX_lag9,DX-Y.NYB_lag5,JETS_lag6,XLI_lag1,IYT_lag2"
"SARIMAX(0, 1, 2)",7,17.710981781446502,14.310146433602775,5.977445548062145,"^VIX_lag3,^TNX_lag9,DX-Y.NYB_lag5,JETS_lag6,XLI_lag1,IYT_lag2"
