model,exo_var,horizon,rmse,mae,mape
best_model_fn,DX-Y.NYB,1,11.496753595597438,8.979127415070547,3.9354090405141395
best_model_fn,DX-Y.NYB,3,14.342868414562195,10.883611702021312,4.810876087110644
best_model_fn,DX-Y.NYB,7,17.615265401540494,13.103711286106883,5.625014787821974
