model,horizon,rmse,mae,mape
create_lstm_relu_dropout_model,1,9.758442529801755,9.03420661229879,7.786641920162019
create_lstm_relu_dropout_model,3,9.958080113508721,8.88681654823433,7.638266746895788
create_lstm_relu_dropout_model,7,12.462007743938862,11.568804797078288,9.986163708525186
