model,exo_var,horizon,rmse,mae,mape
best_model_fn,XLK,1,1.7794124810378134,1.4046833016531688,3.6431163727581954
best_model_fn,XLK,3,2.042252101808641,1.5297394967911941,3.9248810119660043
best_model_fn,XLK,7,2.21929374213926,1.7750044934305682,4.558006706936353
