model,horizon,rmse,mae,mape
create_lstm_baseline_model_tanh,1,8.288917668013479,7.176323186412867,3.4375300813741885
create_lstm_baseline_model_tanh,3,9.249550717290187,8.399684894854852,4.038160537882019
create_lstm_baseline_model_tanh,7,12.35930286838644,10.842898717891408,5.2180216755138105
