model,exo_var,horizon,rmse,mae,mape
best_model_fn,IYT,1,6.980609010037975,5.808856491943752,5.000843531065723
best_model_fn,IYT,3,7.226558025106865,6.538960624499408,5.61397299230684
best_model_fn,IYT,7,8.009691728510601,7.028611564164628,6.033941920051619
