model,exo_var,horizon,rmse,mae,mape
best_model_fn,XLI,1,8.514894818943672,7.115032126341032,3.4285798532352736
best_model_fn,XLI,3,10.106868788461847,8.762032378651739,4.234095821686126
best_model_fn,XLI,7,12.104117579087879,10.741364128865353,5.171704850471967
