model,exo_var,horizon,rmse,mae,mape
best_model_fn,SLX,1,7.515253724194315,6.228490123352625,3.0132941477916733
best_model_fn,SLX,3,9.667398251129956,8.158429232663831,3.9567176594419857
best_model_fn,SLX,7,12.551536582763708,11.29501094441845,5.453993754021851
