model,exo_var,horizon,rmse,mae,mape
best_model_fn,DX-Y.NYB,1,3.7464500080475625,3.259525828636306,2.81606811414645
best_model_fn,DX-Y.NYB,3,4.503281046216287,3.6371971731277393,3.1024943892600345
best_model_fn,DX-Y.NYB,7,6.110012884120537,4.808143182941657,4.097592526523988
