model,exo_var,horizon,rmse,mae,mape
best_model_fn,^IXIC,1,4.871322781798726,4.250880743683167,3.6395847599174678
best_model_fn,^IXIC,3,6.214407722469353,5.2375385976906825,4.4672226641001025
best_model_fn,^IXIC,7,7.0668877750680945,5.935340722694368,5.0610065486074856
