model,exo_var,horizon,rmse,mae,mape
best_model_fn,XLY,1,6.445997587487389,5.757621440325586,4.929171536001591
best_model_fn,XLY,3,7.2311112412334015,6.326595628950912,5.402797556356751
best_model_fn,XLY,7,8.103875551972406,6.937860397262935,5.91007615339029
