model,horizon,rmse,mae,mape,exog_vars
"SARIMAX(0, 1, 2)",1,0.6534254315395458,0.4800650276426952,1.2714473328761569,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
"SARIMAX(0, 1, 2)",3,1.105303977673744,0.9143458858748758,2.4011458384334,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
"SARIMAX(0, 1, 2)",7,1.594279412005042,1.2808837996999254,3.2701029493501017,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
"SARIMAX(1, 1, 1)",1,0.6579027476369022,0.4968586039675443,1.315160485771696,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
"SARIMAX(1, 1, 1)",3,1.1014075132143482,0.926283538473308,2.4265075107196927,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
"SARIMAX(1, 1, 1)",7,1.603442989429905,1.3023574411366634,3.3300323181079903,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
"SARIMAX(1, 1, 1)",1,0.6579027476369022,0.49685860396754433,1.315160485771696,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
"SARIMAX(1, 1, 1)",3,1.1014075132143482,0.926283538473308,2.4265075107196927,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
"SARIMAX(1, 1, 1)",7,1.603442989429905,1.3023574411366634,3.3300323181079903,"DX-Y.NYB_lag5,CL=F_lag8,HG=F_lag1"
