model,exo_var,horizon,rmse,mae,mape
best_model_fn,^TNX,1,9.235708074148283,8.136771674250062,3.921551207883569
best_model_fn,^TNX,3,11.018717795289847,9.195425214598798,4.4156869821176805
best_model_fn,^TNX,7,11.717312137517574,10.055534031420235,4.846981224525391
