Price,Boeing,Steel ETF,Crude Oil,Aerospace ETF,Industrial ETF,10Y Yield,Volatility Index,USD Index,Transport ETF,Airline ETF
Ticker,BA,SLX,CL=F,ITA,XLI,^TNX,^VIX,DX-Y.NYB,IYT,JETS
Date,,,,,,,,,,
2020-06-03,173.16000366210938,23.249530792236328,37.290000915527344,83.722900390625,65.8008041381836,0.7609999775886536,25.65999984741211,97.27999877929688,39.54375076293945,17.058805465698242
2020-06-04,184.3000030517578,23.724008560180664,37.40999984741211,85.0920181274414,66.50141143798828,0.8199999928474426,25.809999465942383,96.68000030517578,40.09315872192383,19.034765243530273
2020-06-05,205.42999267578125,24.419368743896484,39.54999923706055,89.14700317382812,68.94428253173828,0.9039999842643738,24.520000457763672,96.94000244140625,41.34526443481445,19.94827651977539
2020-06-08,230.5,25.270160675048828,38.189998626708984,92.47205352783203,70.32705688476562,0.8840000033378601,25.809999465942383,96.62000274658203,42.1092529296875,21.785226821899414
2020-06-09,216.74000549316406,24.681148529052734,38.939998626708984,89.29010772705078,68.57554626464844,0.8289999961853027,27.56999969482422,96.31999969482422,41.18963623046875,20.315664291381836
2020-06-10,203.41000366210938,24.09214210510254,39.599998474121094,86.3848648071289,66.9346923828125,0.7480000257492065,27.56999969482422,95.95999908447266,40.133243560791016,18.786531448364258
2020-06-11,170.0,21.75246238708496,36.34000015258789,79.10025024414062,62.233306884765625,0.652999997138977,40.790000915527344,96.7300033569336,37.004180908203125,16.373672485351562
2020-06-12,189.50999450683594,22.758686065673828,36.2599983215332,81.59046173095703,63.440914154052734,0.6990000009536743,36.09000015258789,97.31999969482422,38.05821228027344,18.13118553161621
2020-06-15,190.94000244140625,22.78322982788086,37.119998931884766,82.27816009521484,64.0677490234375,0.7020000219345093,34.400001525878906,96.68000030517578,38.33060073852539,17.98224449157715
2020-06-16,197.77000427246094,23.642202377319336,38.380001068115234,83.85150909423828,65.32145690917969,0.7559999823570251,33.66999816894531,96.95999908447266,38.834228515625,18.339704513549805
2020-06-17,192.5399932861328,23.1759033203125,37.959999084472656,82.74681091308594,64.85130310058594,0.7329999804496765,33.470001220703125,97.16000366210938,38.69709014892578,18.00210189819336
2020-06-18,192.2899932861328,22.987747192382812,38.84000015258789,82.37380981445312,64.61162567138672,0.6940000057220459,32.939998626708984,97.41999816894531,38.58123016357422,17.922666549682617
2020-06-19,187.02000427246094,22.64415740966797,39.75,80.63307189941406,63.8188591003418,0.6970000267028809,35.119998931884766,97.62000274658203,38.02084732055664,17.44605255126953
2020-06-22,188.52000427246094,22.775049209594727,40.459999084472656,81.16869354248047,63.926265716552734,0.7039999961853027,31.770000457763672,97.04000091552734,37.97592544555664,17.16802978515625
2020-06-23,187.8800048828125,23.09409523010254,40.369998931884766,80.38438415527344,63.93552017211914,0.7089999914169312,31.3700008392334,96.69000244140625,38.479549407958984,17.22760581970215
2020-06-24,176.69000244140625,22.25966453552246,38.0099983215332,76.85511779785156,61.71328353881836,0.6840000152587891,33.84000015258789,97.1500015258789,37.25947952270508,16.214799880981445
2020-06-25,174.8800048828125,22.742324829101562,38.720001220703125,77.127685546875,62.39848327636719,0.6740000247955322,32.220001220703125,97.43000030517578,37.713470458984375,16.463037490844727
2020-06-26,170.00999450683594,21.883352279663086,38.4900016784668,75.65476989746094,61.24106216430664,0.6359999775886536,34.72999954223633,97.5,36.921348571777344,15.906988143920898
2020-06-29,194.49000549316406,22.36601448059082,39.70000076293945,79.97791290283203,63.250328063964844,0.6359999775886536,31.780000686645508,97.54000091552734,37.9333610534668,16.711273193359375
2020-06-30,183.3000030517578,22.554170608520508,39.27000045776367,78.77278137207031,63.6114501953125,0.652999997138977,30.43000030517578,97.38999938964844,38.45591354370117,16.532543182373047
2020-07-01,180.32000732421875,22.177858352661133,39.81999969482422,78.04110717773438,63.32440185546875,0.6819999814033508,28.6200008392334,97.19999694824219,38.34241485595703,16.403459548950195
2020-07-02,180.80999755859375,22.513267517089844,40.650001525878906,78.23238372802734,63.87071990966797,0.6690000295639038,27.68000030517578,97.31999969482422,38.69709014892578,16.47296714782715
2020-07-06,187.91000366210938,22.930482864379883,40.630001068115234,79.58576202392578,64.78736877441406,0.6840000152587891,27.940000534057617,96.79000091552734,39.34968185424805,16.840354919433594
2020-07-07,178.8800048828125,22.406917572021484,40.619998931884766,76.66860961914062,63.54662322998047,0.6499999761581421,29.43000030517578,96.87999725341797,38.895694732666016,16.185012817382812
2020-07-08,180.0800018310547,22.537805557250977,40.900001525878906,76.826416015625,63.54662322998047,0.652999997138977,28.079999923706055,96.43000030517578,39.056495666503906,16.214799880981445
2020-07-09,173.27999877929688,22.128774642944336,39.619998931884766,73.94274139404297,62.166988372802734,0.6050000190734863,29.260000228881836,96.69999694824219,38.31169128417969,15.499879837036133
2020-07-10,178.44000244140625,22.88957977294922,40.54999923706055,75.60218811035156,62.972564697265625,0.6330000162124634,27.290000915527344,96.6500015258789,39.00919723510742,16.065860748291016
2020-07-13,175.64999389648438,22.791410446166992,40.099998474121094,75.10482788085938,63.231815338134766,0.6399999856948853,32.189998626708984,96.45999908447266,38.98792266845703,15.817622184753418
2020-07-14,179.9600067138672,23.552215576171875,40.290000915527344,76.32905578613281,64.60218811035156,0.6150000095367432,29.520000457763672,96.26000213623047,39.673622131347656,15.887128829956055
2020-07-15,187.94000244140625,23.781272888183594,41.20000076293945,78.99754333496094,66.2503433227539,0.6299999952316284,27.760000228881836,96.08000183105469,40.78255844116211,17.11838150024414
2020-07-16,178.6999969482422,23.494945526123047,40.75,78.17498016357422,66.26887512207031,0.6119999885559082,28.0,96.3499984741211,41.014286041259766,16.55240249633789
2020-07-17,175.66000366210938,23.388601303100586,40.59000015258789,78.28020477294922,66.6669921875,0.628000020980835,25.68000030517578,95.94000244140625,41.494266510009766,16.373672485351562
2020-07-20,174.4199981689453,23.331336975097656,40.810001373291016,77.35726165771484,65.85220336914062,0.6200000047683716,24.459999084472656,95.83000183105469,40.83457946777344,16.016210556030273
2020-07-21,178.6300048828125,23.65038299560547,41.959999084472656,78.89234924316406,66.72257232666016,0.6069999933242798,24.84000015258789,95.12000274658203,41.108856201171875,16.15522575378418
2020-07-22,179.7899932861328,23.87126350402832,41.900001525878906,79.96834564208984,67.25962829589844,0.5950000286102295,24.31999969482422,94.97000122070312,41.059200286865234,16.08572006225586
2020-07-23,176.4499969482422,23.6667423248291,41.06999969482422,79.20318603515625,67.055908203125,0.5820000171661377,26.079999923706055,94.69000244140625,40.93625259399414,16.175085067749023
2020-07-24,173.75999450683594,23.658565521240234,41.290000915527344,78.06501770019531,66.51885223388672,0.5889999866485596,25.84000015258789,94.44000244140625,40.76127624511719,15.817622184753418
2020-07-27,170.2100067138672,24.247573852539062,41.599998474121094,77.01770782470703,66.79666137695312,0.609000027179718,24.739999771118164,93.66999816894531,41.14196014404297,15.728257179260254
2020-07-28,170.83999633789062,23.71582794189453,41.040000915527344,77.27117156982422,66.33369445800781,0.5809999704360962,25.440000534057617,93.76000213623047,40.600486755371094,15.946704864501953
2020-07-29,166.00999450683594,24.280296325683594,41.27000045776367,76.64469146728516,67.34296417236328,0.5789999961853027,24.100000381469727,93.26000213623047,41.52029037475586,15.75804615020752
2020-07-30,161.9499969482422,23.83035659790039,39.91999816894531,75.80780029296875,66.6669921875,0.5410000085830688,24.760000228881836,93.0199966430664,41.484806060791016,15.519739151000977
2020-07-31,158.0,23.37224006652832,40.27000045776367,74.93744659423828,66.41703033447266,0.5360000133514404,24.459999084472656,93.48999786376953,41.89149475097656,15.33107852935791
2020-08-03,162.27000427246094,23.87126350402832,41.0099983215332,75.98953247070312,66.69477844238281,0.5630000233650208,24.280000686645508,93.5,41.917510986328125,15.410515785217285
2020-08-04,165.07000732421875,24.026695251464844,41.70000076293945,76.60643768310547,66.8614501953125,0.5149999856948853,23.760000228881836,93.37999725341797,42.17050552368164,15.63889217376709
2020-08-05,174.27999877929688,24.80385971069336,42.189998626708984,79.26537322998047,68.13924407958984,0.5429999828338623,22.989999771118164,92.83000183105469,42.70960998535156,16.1651554107666
2020-08-06,172.1999969482422,24.66478729248047,41.95000076293945,78.83975982666016,68.39851379394531,0.5360000133514404,22.649999618530273,92.79000091552734,43.26289367675781,16.522613525390625
2020-08-07,170.02000427246094,24.46027183532715,41.220001220703125,79.34188842773438,69.56517791748047,0.5619999766349792,22.209999084472656,93.44000244140625,44.286705017089844,16.532543182373047
2020-08-10,179.41000366210938,25.36014747619629,41.939998626708984,81.88601684570312,71.27815246582031,0.5740000009536743,22.1299991607666,93.58000183105469,45.47842025756836,17.326900482177734
